Newstitle,sentiment
新疆 抢 重卡先 机车 天然气 或 被 热 抢,1
通州 房价 回落 地价 微涨 业内 部分 房价 泡沫 已 挤出,1
板 指数 大跌 风格 转换 开始,1
板 指数 大跌 风格 转换 开始,1
万 增发 股 被 华商 包揽,1
万 增发 股 被 华商 包揽,1
债市 低迷 拖累 债基 表现 落后 封闭式 基金 走势 强劲,1
[ 公司 ] 没收 股东 违规 买卖 股票 收益 万元,1
个股 普涨 沪 指 缩量 冲高 缺口 大战 需防 受阻 回落,1
有色金属 板块 大跌 跌 逾,1
* 石 岘 年 月 日 最新 提示 纠纷 诉讼,1
* 石 岘 年 月 日 最新 提示 纠纷 诉讼,1
石 岘 年 月 日 最新 提示 纠纷 诉讼,1
* 石 岘 年 月 日 最新 提示 纠纷 诉讼,1
思达 高科 年 月 日 最新 提示 纠纷 诉讼,1
重装 年 月 日 最新 提示 风险 提示,1
* 源发 破产 重整 月 日起 将 停牌,1
转让 股权 套现 亿,1
疯狂 减持 基金 高位 接盘,1
三大 公司 面临 高铁 竞争 运输量 或 将 损失,1
任志强 称 房价 跑 不过 工资 遭 网友 清一色 炮轰,1
浙江 长金未 披露 担保责任 遭 深交所 公开 谴责 处分,1
核心 区域 土地 被 闲置 十余年,1
刘益谦 地产股 不会 割肉 卖,1
刘益谦 地产股 不会 割肉 卖,1
地产 全国 降价 股价 应声 大跌,1
快讯 农行 跳水 向下 两市 冲高 回落,1
狂 抛 周三 大盘 跌破 点,1
董事长 涉嫌 行贿 高管 半年 减持 次 疑似 金蝉脱壳,1
董事长 涉嫌 行贿 高管 半年 减持 次 疑似 金蝉脱壳,1
商场 管理层 持股 路径 涉嫌 违规,1
高管 买 股 逾 万 律师 称达 刑案 立案 追诉,1
沪 燃 主力 收跌 全天 低开 低 走,1
快讯 有色 板块 几 全线 飘绿 领跌,1
深 鸿基 年 月 日 最新 提示 股权 转让,1
深 鸿基 年 月 日 最新 提示 股权 转让,1
深 鸿基 年 月 日 最新 提示 股权 转让,1
溃坝 事件 人 移送 司法 名厅 官 被究责,1
股民 下跌 市况 中三大必 赚 法宝,1
降价 优惠 未 暂停,1
北海 年 月 日 最新 提示 纠纷 诉讼,1
板 超募 资金 被 戴 紧箍咒,1
董事长 锁定 股份 不 转让,1
任志强 土地 供需矛盾 调控 面临 障碍 房价 会 暴涨,1
高层 震荡 未来 生变,1
闽 弃权 持股 被 稀释,1
大 元 股份 回应 质疑 是否 隐藏 潜在 价值,1
味精 污染 致 居民 用水 困难 与 五洲 重组 计划 将 搁浅,1
因 重大 资产重组 事项 日起 停牌,1
高层 闪电 辞职 总经理 称 与 业绩 压力 有关,1
今日 大盘 放量 下跌 根本原因,1
被 证监局 要求 整改,1
仰融 造车 再次 成为 影子 传说 谁 会 被 其 收购,1
任志强 央企 不 当地 王 房价 一样 会 上涨,1
不惧 小非 减持 机构 大举 入货,1
不惧 小非 减持 机构 大举 入货,1
· 塌桥 事故 处理完毕 影响 利润 万,1
组合拳 下 发债 无门 地产商 坚称 不 差钱,1
银广夏 再 遭大 股东 减持 股份,1
银广夏 再 遭大 股东 减持 股份,1
高管 疑陷 纺织 内幕交易 姚荣江 借手 买卖,1
汪涛 地产 泡沫 是 最大 潜在 风险,1
朝阳 地块 闲置 五年 建设 称 不 存在 被 收回 风险,1
基金 公司 去年 盈利 冷热 不均 基金 亏损 万,1
股东 违规 买卖 公司股票 收益 归 公司 所有,1
本周 汇率 走势 总体 上 处于 盘整 态势 欧元 下跌,1
广东 调查 信宜 银岩 锡矿 尾矿库 溃坝 事故 原因,1
全国 近 个 楼市 出现 零 成交 房价 现 暴跌 信号,1
金威 啤酒 连续 亏损 两年 后 扭亏 全年 赚 万港元,1
欢迎 媒体 监督 浙江 证监局 未 发现 违法 违规 现象,1
深交所 警惕 概念 炒作 风险 切勿 盲目 跟风,1
中国 条 高铁 京津 城际 开通 一年 亏损 超 亿元,1
地产 巨头 搭脉 今年 一线 楼市 成交 或降 四成 房价 跌 回去 年,1
投资 因 筹划 重大 事项 明 起 停牌,1
开发商 大规模 降价 行为 仍 未 出现 长期 看 或 仍 涨,1
板 家 个股 跌停 权重股 力挺 两市 大盘 上涨,1
天海 年 月 日 最新 提示 纠纷 诉讼,1
盈利 或变 亏损 * 涉嫌 误导性 陈述,1
盈利 或变 亏损 * 涉嫌 误导性 陈述,1
高管 或 被 双规 称 将 协助 调查,1
高管 或 被 双规 称 将 协助 调查,1
钢材 贸易商 巨亏 亿 人间蒸发,1
年 月 日 最新 提示 纠纷 诉讼 其他,1
年 月 日 最新 提示 其他 纠纷 诉讼,1
年 月 日 最新 提示 其他 纠纷 诉讼,1
年 月 日 最新 提示 纠纷 诉讼 其他,1
* 年 月 日 最新 提示 纠纷 诉讼 其他,1
第三季 亏损 亿元 预计 全年 扭亏,1
月 日午评 上午 彩排 跳水 午后 会 正式 上演 吗,1
担保 合同 引爆 战火 银广夏 被 重组 方 忽悠,1
中联 实业 拍 得 银广夏 股权 未 披露 遭 深交所 公开 谴责 处分,1
江苏 遭 外资 股东 减持,1
江苏 遭 外资 股东 减持,1
【 玉米 】 深加工 项目 再 被 清理 或 难拉低 玉米价格,1
媒体 证实 谢亚龙 等 被 带走 协查 知情人 称 将 很快 返京,1
顺义 双料 地王 昨 被 收回,1
* 广夏 大幅 计提 万 前三季 亏 万 已处 退市 边缘,1
发改委 降 药价 头孢曲松 阿莫西林 等 平均 降价,1
李 明亮 旱灾 不会 对 物价 造成 大 冲击,1
控股 亿股 将 被 强制 拍卖,1
控股 亿股 将 被 强制 拍卖,1
缺乏 行业 话语权 公司 成长性 遭 质疑,1
国际期货 印花税 上调 传闻 等 因素 致期 市 股市 暴跌,1
槟榔 大王 妻子 被 指 弑夫 夺权 独吞 数亿 家产,1
原油 跌破 美元 国内 成品油 调整 仍 遥遥无期,1
伊春 空难 位 遇难者 家属 已获 赔偿 近 万元,1
网友 诉苦 月入 万 不够 花 全家 年 万 所剩 不 多,1
保险 借 债务 问题 入股 两 公司 双拳 出击 或谋 借壳,1
央企 国际 灰库 污染 悬而未决 赔偿 漏洞百出,1
成本 大升 预计 全年 亏损,1
成本 大升 预计 全年 亏损,1
遭遇 停业 风波,1
遭遇 停业 风波,1
大盘 反转 抑或 再 低 都 不,1
中捷 股份 控制 人 紧急 套现 万 或 为 支付 赔偿款,1
青山区 建立 企业 联系 制 破解 人才 瓶颈 难题,1
遭 置业 减持,1
晶源 电子 因 筹划 重大 事项 停牌 一个月,1
诺安 基金 再 调查 寄生 股东 谜团 待解,1
钾肥 引发 股价 异动 机构 抛售,1
钾肥 引发 股价 异动 机构 抛售,1
钾肥 引发 股价 异动 机构 抛售,1
地产 板块 走跌 超过 成 个股 下跌,1
凡亚 比 袭 广东 信宜 钱 排镇 先后 遭遇 两次 溃坝,1
定向 增发 缓缓 而 来 大 股东 涉嫌 占用 资金,1
铁矿石 长协 制度 面临 崩溃 江湖 大佬 地位 或 遭 撼动,1
与 瞬间 跌停 拉 起 存 种 可能,1
蒙牛 陷害 门 事件 让 网络 黑社会 现形,1
年 月 日 最新 提示 关联 交易 股权 转让 人事变动,1
年 月 日 最新 提示 关联 交易 股权 转让 人事变动,1
年 月 日 最新 提示 股权 转让 关联 交易 人事变动,1
年 月 日 最新 提示 股权 转让 关联 交易 人事变动,1
年 月 日 最新 提示 股权 转让 关联 交易 人事变动,1
年 月 日 最新 提示 关联 交易 股权 转让 人事变动,1
铁矿石 价格 下跌 预期 强烈,1
马厚亮 遭 举报   山东 大 煤炭 重组 再生 变数,1
钢价 下调 家电 积压 楼市 调控 上下 产业链 受 牵连,1
三月 房价 环比 下降 近,1
苹果 入华 遭遇 商标 难题 爱国者 再 打 低价 牌,1
臭 虾 加盐 做 美味 虾酱 发酵 两年 永远 不 坏 图,1
牛股 遭 特停 管理层 出手 降温 后市 走势 分析,1
济铁 和 因 资产重组 事项 明 起 停牌,1
项目 投产 即 亏损 高管 早就 获悉,1
项目 投产 即 亏损 高管 早就 获悉,1
天津 新房 价格 月 止跌回升 市民 房价 下降 太难,1
沪 深 大盘 双双 高开 沪 指报 涨 点,1
铁路 被 质疑 造假 混 增发,1
开发商 将 不 直接 收预 售房款 资金 纳入 银行 监管 账户,1
天润 年 月 日 最新 提示 纠纷 诉讼 其他,1
证监会 撤销 对 作出 的 行政处罚,1
证监会 撤销 对 作出 的 行政处罚,1
* 黑化 日起 停牌 因 正在 筹划 重大 事项,1
今日 大盘 低开 高 走 真相 调查 明日 策略,1
低开 低 走跌 逾 证监会 称其 异动 需 查证,1
亏损 亿元 因 燃料 成本上升,1
肖剑 地产 板块 集体 暴跌 中长期 将 跟随 大势,1
土豆 优酷 若 上市 将 面临 版权 诉讼 考验,1
期货 韩朝 危机 升级 基本 金属 下挫,1
月 日起 停牌 因 正在 筹划 重大 事项,1
月 日起 停牌 因 正在 筹划 重大 事项,1
大打 锂电 正极 牌 同行 说 一年 内 不 被 认可,1
麦加 项目 巨亏 内因 不讲条件 不 讲价钱,1
钢价 连 跌 四周 料 震荡 收官,1
价格 被 低估 缓慢 上涨,1
板 指收 低 领跌,1
沪 深 两市 周二 早盘 平开 沪 指报 点 年 月 日 来源 手机 免费 访问 好文 我 顶,1
黄光裕 妻子 被 改判 缓刑 国美 控制 权之争 升级,1
华 虚假 陈述 赔偿 调解 结案,1
华 虚假 陈述 赔偿 调解 结案,1
文化 中国 拟 发债 亿港元 被 指意 收购 中国 股权,1
芜湖 港 年 净赚 万元 同比 下降 近九成,1
泰信 基金 抬轿 大 股东 套现 逾 四亿,1
十问 燃控 科技 燃控院 被 卖 时 正值 利润 丰收 时,1
被 错 杀 资金 介入 博 反弹,1
震荡 整理 不 改向 好,1
股 震荡 近 尾声 面临 方向 抉择,1
曾 有 员工 被 带走 公司 手机 战略 或 休克,1
快讯 股权 激励 计划 终止 领跌 地产股,1
遭 中航 科工 减持,1
沪 基指 微涨 传统 封基 七成 下跌,1
首都 前 董事长 张志忠 被 刑拘,1
快讯 地产股 涨幅 大盘 窄幅 震荡 整理,1
快讯 地产 有色 股 拉升 沪 指 震荡 走高,1
* 天一 预计 上半年 继续 亏损,1
出口量 小 出口 退税 取消 影响 不 大,1
《 瞭望 》 文章 中国 经济 五大 警示 性 风险,1
化工 遭 爆炒 涨 声 背后 不 被 看好,1
化工 遭 爆炒 涨 声 背后 不 被 看好,1
上半年 亏损 万 亏损额 降近 六成,1
起诉 知名 私募 侵权 尚雅 投资 总经理 赔偿 万,1
股指 期货 首日 成交 破 亿 空方 日 赚 几十亿,1
近半 私募 认为 房产 调控 将 加码 不会 造成 股市 大 调整,1
改口 没说 过 不 赔偿,1
快讯 利空 恐吓 欧元 下跌 携手 股 砸盘,1
遭 自然 人大 股东 集体 抛弃,1
违建 还 合法 新 大地 被 督促 退市,1
员工 曝 圈钱 换豪车 涉嫌 私吞 超募 资金,1
员工 曝 圈钱 换豪车 涉嫌 私吞 超募 资金,1
国务院 加码 遏制 高房价 地产股 整体 崩溃 领跌 大盘,1
深国商 年 月 日 最新 提示 纠纷 诉讼,1
遭大 股东 中盐 吉兰泰 盐化 减持,1
江泥 年 月 日 最新 提示 重大 特别 事件,1
媒体 证实 董事长 谢亚龙 被 带走 协查,1
董事长 董秘 被 立案 调查,1
董事长 董秘 被 立案 调查,1
电力 增发 方案 被否 股价 大跌 证监会 审核 趋紧,1
天气 加剧 通胀 预期 豆粕 易涨 难 跌,1
旱灾 令 农作物 生产 陷入困境 电厂 煤炭 库存 低于 天,1
商业化 侵蚀 部分 风景区 公共资源 被 豪宅 侵占,1
券商 最新 评级 特别 警惕 七只 个股 风险,1
谢亚龙 被 体育总局 免职 股价 上涨,1
机构 连续 介入 万元 抄底,1
再 遭 投资者 质疑,1
沪 指 放量 跌 机构 称 不必 悲观,1
限售 股 解禁 高管 频繁 套现 脱身,1
收购 遭 媒体 质疑,1
国家 部将 公布 污染 事件 情况通报,1
监事 家属 违规 买卖 股票,1
明 起 继续 停牌 正 筹划 重组 事项,1
明 起 继续 停牌 正 筹划 重组 事项,1
李稻葵 股 未来 十年 不 差钱,1
亏损 难圆 其 说 股权 激励 成 镜花水月,1
亏损 难圆 其 说 股权 激励 成 镜花水月,1
预计 第 季度 净利 亏损 万,1
预计 第 季度 净利 亏损 万,1
大 股东 再度 减持 万股,1
频频 遭遇 辞职 门 十大 流通股东 全为 基金,1
回应 虚假 宣传 国酒 茅台 商标 没 获批,1
地产股 周一 全线 崛起 沪 指涨 逼近 点,1
地产股 周一 全线 崛起 沪 指涨 逼近 点,1
股价 遭 传闻 重创,1
遭 信托 减持 亿股 约 占 总 股本,1
日 恒指 微跌 点 成交 创 三周 新低,1
煤炭行业 喷吹 煤 焦炭 价格上涨 电煤 价格 下跌,1
科技 年 月 日 最新 提示 纠纷 诉讼,1
科技 年 月 日 最新 提示 纠纷 诉讼,1
科技 年 月 日 最新 提示 纠纷 诉讼,1
科技 年 月 日 最新 提示 纠纷 诉讼,1
科技 年 月 日 最新 提示 纠纷 诉讼,1
科技 年 月 日 最新 提示 纠纷 诉讼,1
日 融资 买入 额破 两千万 被 买 万,1
警惕 周二 大盘 暴跌 的 概率 极大,1
遭遇 连降 两级 风波 揭开 券商 行业 乱象,1
多地 楼市 传 降价 风声 上海 新盘 上市 暗降 两成,1
国诚 投资 尾市 跳水 急跌 有 隐忧,1
三高管 辞职 人事 震荡 隐情,1
减持 限售 股 缴税 实施 高管成 首批 缴税 人,1
快讯 冲击 个 月 以来 新低 股价 破 元,1
沪 深 指 探底 回升 超 六成 个股 下挫,1
外交部 就 中美关系 伊朗核 问题 和 谷歌 事件 等 答问,1
申银万国 未来 存 四大 不 确定 因素,1
危机 公关 爆料 年报 不佳因 没 打扮,1
铁路 基建 板块 回落 领跌,1
控股 股东 承诺 延期 减持,1
控股 股东 承诺 延期 减持,1
控股 股东 承诺 延期 减持,1
高位 震荡 今日 或 将 收窄 继续 震荡 格局,1
成品油 价格 月 中 或 再 上调 专家 称 月 中旬 调价 预期 已 很 难 改变,1
业绩 拖累 燕京 京外 遭 雪花 压制,1
基金 持仓 比例 降至 年来 新低 地产股 投资 机会 来临,1
成发 科技 交易日 大幅 下挫 三成 解 暴跌 之谜,1
沪 指 退守 点 主动防御 凸显 主力 双重 目的,1
掘金 十大 被 错 杀 破 发股 附股,1
快讯 半年报 亏损 登场 量 价齐 跌,1
滞后 两周 成品油 价格 终于 上调 价差 仍 在 中 扭亏 而 不 增收,1
上证 指早 盘涨 但 地产股 普遍 大幅 下跌,1
上证 指早 盘涨 但 地产股 普遍 大幅 下跌,1
科技 年 月 日 最新 提示 人事变动 纠纷 诉讼,1
遭 证监局 立案 调查,1
遭 证监局 立案 调查,1
遭 证监局 立案 调查,1
四 因素 显示 股 风险 加剧,1
涨 绯闻 股 被 爆炒,1
沪 指 创近 七个 月 新低 因 央行 意外 上调 存准 率,1
热毒宁 注射液 被 列为 手足 口病 临床 用药,1
潜在 价值 被 低估 目标价 元,1
董事长 账户 现 乌龙 个 月 度 违规 买卖 股票,1
* 博盈 年 月 日 最新 提示 纠纷 诉讼,1
* 博盈 年 月 日 最新 提示 纠纷 诉讼,1
* 博盈 年 月 日 最新 提示 纠纷 诉讼,1
巨额 计提 上半年 亏损 亿,1
三大 巨头 抢滩 拉美 警惕 资源 国 政策 风险,1
三大 巨头 抢滩 拉美 警惕 资源 国 政策 风险,1
快讯 中 江 地产 业绩 难堪 获利盘 狂吐 砸 至 跌停,1
制药 三季度 预亏 万 再 遭 股东 减持,1
下周 大 爆发 股 股 被 严重 低估,1
【 快讯 】 落后 产能 淘汰 遇阻 造纸 板块 下跌,1
大盘 放量 下跌 根本原因,1
挥不去 三鹿 阴影 巨额 亏损 负担沉重,1
挥不去 三鹿 阴影 巨额 亏损 负担沉重,1
牛股 遭大 股东 减持,1
迈科 期货 螺纹钢 出现 回落 但 下跌 空间 有限,1
出口 退税 被 取消 股 雪上加霜,1
皮黔生 改革 功臣 被 双开,1
中 油库 再发 火灾 危机 处理 设备 仍 缺位,1
输油管 爆炸 波及 股 股价 创 个 月 新低,1
遭二 股东 大笔 减持 个 月 收回 逾 亿元,1
发生 两 失误 涉嫌 老鼠 仓 基金 通乾竟 获 奖,1
领先 科技 二 股东 减持 万股 接盘 方 转手 获利 颇丰,1
无量 跌停 李锂 夫妇 一日 蒸发 亿,1
董事长 庄 坚毅 上任 不足 三月 遭查,1
董事长 庄 坚毅 上任 不足 三月 遭查,1
连涨 月 后 铁矿石 现货价 首度 下跌,1
说明会 模糊 透利 好 合肥 三洋 涉嫌 泄密,1
快讯 沪 深 两市 持续 震荡 深成指 翻绿,1
中 大 股份 年 月 日 最新 提示 股权 转让,1
传房 企 预售 账款 将 被 监控 降价 步伐 将 加快,1
快讯 地产 恐慌 式 下挫 沪 指跌 逾 百点,1
任志强 房地产 被 误读 的 四个 概念,1
快讯 月份 销售 下降 汽车 板块 陷入 调整,1
[ 研发 团队 评选 ] 连豆 仍 难 摆脱 震荡 格局,1
大盘 有所 调整 但 空间 不 大,1
冲击 个 月 以来 新低 股价 破 元,1
机构 视点 三 原因 引发 反弹 当前 投资 首要 控制 风险,1
多数 开发商 对 下半年 不 乐观 部分 明确 预测 降价,1
艳照 敲诈 董事长 万元 硕士 员工 被 判刑,1
* 天发 小 股东 喊大 股东 下课 二次 股改 前景 扑朔迷离,1
限售 股今 解禁 亿 资金 被套 基金 或 自救,1
搁置 遭 转让 高位 套现 股权,1
影星 王艳 老公 被 号 套牢 逼债 在 即,1
复牌 遭 机构 抛售 中邮 核心 抛弃,1
停牌 筹划 重大 并购 或 因 消息 提前 泄露,1
筹划 重大 并购 停牌 或 因 消息 提前 泄露,1
方舟子 发 条微 博指 唐骏 学位 造假 当事人 未 回应,1
被 立案 调查 或 与其 傍 大款 操作 股价 有关,1
发起人 股东 减持 持股 比例 降至,1
酒类 股补 跌 领跌,1
发改委 专家 高房价 遭 精确 打击 下跌 影响 增长,1
塑料 继续 停牌 大 股东 筹划 重组,1
大 股东 筹划 重组 塑料 继续 停牌,1
沙特 项目 预计 亏损 高达 亿元,1
昨 停牌 今 澄清 媒体 质疑,1
* 无法 按期 偿还 万 到期 债务,1
燕郊 房价 下跌 超 两成,1
油籽 加工 毛利 超 平均水平 近 受 质疑,1
举报 遭 恶意 攻击 蒙牛 乳业 卷入,1
举报 遭 恶意 攻击 蒙牛 乳业 卷入,1
举报 遭 恶意 攻击 蒙牛 乳业 卷入,1
科龙 遭 第三 大 股东 减持 千万 股,1
华润 置 地 重攻 商业地产 被 指 开发 速度 过 慢,1
亏损 万元 因 营业 成本 大增,1
午评 两市 震荡 深强 沪 弱 沪 指 失守 点,1
三大 钢企 去年 利润 集体 下滑 今年 成本 压力 有增无减,1
国内 成品油 价格 出现 新 窗口期 不涨 不 跌,1
恒指 半日 微跌 地产股 领跌,1
不惜 巨亏 计提 亿 福建南纸 或 为 重组 铺路,1
华龙 年 净赚 万元 同比 下降,1
快讯 急速 跳水 跌超 重挫 地产 板块,1
快讯 沪 指 加速 下跌 跌 逾 点,1
轻骑 日起 继续 停牌 因 讨论 重大 资产重组,1
内幕交易 被 严惩 打草惊蛇 多家 叫停 重组,1
邯钢 去年 降低 可比 成本 亿元,1
理工 监测 上市 第 日 第三 大 股东 违规 买卖 股票,1
